Unnamed: 0,ShortName,RegionName,FullName,WebSite,PathToSoft
671,"ФГБОУ ВО «Чеченский государственный педагогический университет», Чеченский государственный педагогический университет, ЧГПУ",Чеченская Республика,федеральное государственное бюджетное образовательное учреждение высшего образования «Чеченский государственный педагогический университет»,https://chspu.ru/,"https://chspu.ru/perechen-programm-podgotovki-spo/
https://chspu.ru/sveden/files/RPD_Programmnoe_obespechenie_sistem_i_setey.pdf
https://chspu.ru/sveden/files/RPD-IPP.pdf
https://chspu.ru/sveden/files/OSNOVY_INGHENERII_2023.pdf
https://chspu.ru/sveden/files/OPOP_PI.pdf
"
672,ФГБОУ ВО «Чеченский государственный университет им. А.А. Кадырова»,Чеченская Республика,федеральное государственное бюджетное образовательное учреждение высшего образования «Чеченский государственный университет имени Ахмата Абдулхамидовича Кадырова»,https://www.chesu.ru/,"https://www.chesu.ru/sveden/files/RPD_2022(95).pdf
https://www.chesu.ru/sveden/files/Metod_rekomendacii_2023.pdf
https://www.chesu.ru/sveden/files/RPD(10).pdf
https://www.chesu.ru/sveden/files/RPP_PI(1).pdf
https://www.chesu.ru/sveden/files/RPD_2023_1.pdf
"
673,ФГБОУ ВО ЧГМА Минздрава России,Забайкальский край,федеральное государственное бюджетное образовательное учреждение высшего образования «Читинская государственная медицинская академия» Министерства здравоохранения Российской Федерации,https://chitgma.ru/,"https://chitgma.ru/podgotovka-kadrov/ordinatura/uchebnye-plany-obrazovatelnye-programmy/uchebnye-plany-obrazovatelnye-programmy_2021/8159/31.08.36 Характеристика ОПОП.pdf
https://chitgma.ru/podgotovka-kadrov/ordinatura/uchebnye-plany-obrazovatelnye-programmy/uchebnye-plany-obrazovatelnye-programmy_2021/8146/31.08.01 Характеристика ОПОП.pdf
https://chitgma.ru/podgotovka-kadrov/ordinatura/uchebnye-plany-obrazovatelnye-programmy/uchebnye-plany-obrazovatelnye-programmy_2021/8171/31.08.71 Характеристика ОПОП.pdf
https://chitgma.ru/podgotovka-kadrov/ordinatura/uchebnye-plany-obrazovatelnye-programmy/uchebnye-plany-obrazovatelnye-programmy_2021/8174/31.08.75 Характеристика ОПОП.pdf
https://chitgma.ru/sveden/education/ruo/file/7641/Ортодонтия 2023.pdf
"
674,ФГБОУ ВО Чувашский ГАУ,Чувашская Республика - Чувашия,федеральное государственное бюджетное образовательное учреждение высшего образования «Чувашский государственный аграрный университет»,http://academy21.ru/,"http://academy21.ru/studentu/
http://academy21.ru/?from=edurank.org
http://rpd.academy21.ru/RPDPrint/printrp?id=43864
https://eis.academy21.ru/Plans/Plan.aspx?id=26767
http://sdo.academy21.ru/course/info.php?id=595
"
675,"ЧГПУ им. И.Я. Яковлева, Чувашский государственный педагогический университет им. И.Я. Яковлева",Чувашская Республика - Чувашия,федеральное государственное бюджетное образовательное учреждение высшего образования «Чувашский государственный педагогический университет им. И.Я. Яковлева»,https://1.chgpu.edu.ru/,"http://1.chgpu.edu.ru/uploads/files/1698752630_programma-vstupitelnogo-ispytaniya-5.8.2-teoriya-i-metodika-obucheniya-i-vospitaniya-informatika.pdf
https://1.chgpu.edu.ru/2309-polozhenie-ob-otdele-obrazovatelnyh-standartov-i-programm.html
https://1.chgpu.edu.ru/uploads/educations/1687503056_09.03.03_isiweb-prilozheniya_2022.pdf
https://1.chgpu.edu.ru/novosti/597-vserossiyskaya-nauchno-prakticheskaya-konferenciya-informacionnye-tehnologii-v-nauke-i-obrazovanii.html
https://1.chgpu.edu.ru/novosti/7133-ravnye-obrazovatelnye-vozmozhnosti-moschnyy-resurs-dlya-razvitiya-strany-i-obespecheniya-socialnoy-spravedlivosti.html
"
676,ФГБОУ ВО  «ЧГУ им. И.Н. Ульянова»,Чувашская Республика - Чувашия,федеральное государственное бюджетное образовательное учреждение высшего образования «Чувашский государственный университет имени И.Н. Ульянова»,https://www.chuvsu.ru/,"https://www.chuvsu.ru/sveden/education/programs/programmnoe-i-apparatnoe-obespechenie-informacionnyh-i-avtomatizirovannyh-sistem-09.04.01.html
https://www.chuvsu.ru/sveden/files/RPD_5.2.1._ET_2023_6_SAEI.pdf
https://www.chuvsu.ru/sveden/files/32_2020-2021_53_05_06_K_2020_plx_Instrumentovka.pdf
https://www.chuvsu.ru/sveden/files/OP_09.03.01_POSVITAS_2023.pdf
https://www.chuvsu.ru/sveden/files/eih/Annot_praktik_09.03.01_POASE_3_2023_VISH.pdf
"
677,ФГБОУ ВО «Шадринский государственный педагогический университет»,Курганская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Шадринский государственный педагогический университет»,http://shgpi.edu.ru/,"http://shgpi.edu.ru/struktura-universiteta/vc/programmnoe-obespechenie/
http://shgpi.edu.ru/files/obr_standart/edu_programms/2013/44.03.05_pedagogicheskoe_obrazovanie_(s_dvumya_profilyami_podgotovki)_(profil__informatika_,_profil__ekonomika_)/applications/prilojenie_9._materialno-tehnicheskie_usloviya_realizacii_obrazovatelnoi_programmi.pdf
http://shgpi.edu.ru/files/obr_standart/edu_programms/2016/09.03.03_prikladnaya_informatika_(profil__prikladnaya_informatika_v_mashinostroenii_)/op.pdf
http://irbis.shgpi.edu.ru/biblioteka/kat-sd/2022/12.pdf
http://vestnik.shgpi.edu.ru/journal/article/download/604/380/
"
678,Школа-студия МХАТ,г. Москва,федеральное государственное бюджетное образовательное учреждение высшего образования «Школа-студия (институт) имени Вл.И.Немировича-Данченко при Московском Художественном академическом театре имени А.П.Чехова»,http://mhatschool.ru/,"https://mhatschool.ru/
"
679,"ФГБОУ ВО «Юго-Западный государственный университет», Юго-Западный государственный университет, ФГБОУ ВО «ЮЗГУ», ЮЗГУ",Курская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Юго-Западный государственный университет»,https://swsu.ru/,"https://swsu.ru/uinfo/razreshen/
https://swsu.ru/uinfo/razreshen/index_old.php
https://swsu.ru/omk/normative_documents_cm/П 02.165-2019_1.1_.pdf
https://swsu.ru/home_portal/
https://ee.swsu.ru/spec.php?SPEC_SHIFR=ПОм
"
680,"ФГБОУ ВО «ЮГУ», Югорский государственный университет, ЮГУ, ФГБОУ ВО «Югорский государственный университет»",Ханты-Мансийский автономный округ - Югра,федеральное государственное бюджетное образовательное учреждение высшего образования «Югорский государственный университет»,https://www.ugrasu.ru/,"https://www.ugrasu.ru/university/education/higher-education/digitex/09-03-04-programmnaya-inzheneriya/
https://www.ugrasu.ru/university/education/sve/mpk/09-02-07-informatsionnye-sistemy-i-programmirovanie/
https://www.ugrasu.ru/university/education/higher-education/digitex/09-03-01-informatika-i-vychislitelnaya-tekhnika/
https://www.ugrasu.ru/university/education/higher-education/digitex/sistemnyy-analiz-upravlenie-i-obrabotka-informatsii-statistika/
https://www.ugrasu.ru/university/education/cdo/catalog-educational-programs/professional-retraining/informatika-i-vychislitelnaya-tekhnika/
"
681,"ЮРГПУ (НПИ), ФГБОУ ВО «ЮРГПУ (НПИ) имени М.И. Платова», Южно-Российский государственный политехнический университет (НПИ) имени М.И. Платова, ФГБОУ ВО «Южно-Российский государственный политехнический университет (НПИ) имени М.И. Платова»",Ростовская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Южно-Российский государственный политехнический университет (НПИ) имени М.И. Платова»,https://www.npi-tu.ru/,"https://www.npi-tu.ru/press-center/news/glavnye/it-olimpiada-dlya-znatokov-tekhnologii-rnr/
https://www.npi-tu.ru/press-center/news/glavnye/shirochayshie-vozmozhnosti-ansys-teper-dostupny/
https://www.npi-tu.ru/life/department/kafedra-proizvodstvennyy-i-innovatsionnyy-menedzhment/?ELEMENT_CODE=kafedra-proizvodstvennyy-i-innovatsionnyy-menedzhment&PAGEN_3=4
https://www.npi-tu.ru/university/about/presentation/albom-prezentatsiya/
https://www.npi-tu.ru/press-center/news/glavnye/mgu-i-npi-obedinyayutsya-dlya-povysheniya-kachestva-obrazovaniya-v-regionakh/
"
682,ФГБОУ ВО Южно-Уральский ГАУ,Челябинская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Южно-Уральский государственный аграрный университет»,http://юургау.рф/,
683,ФГБОУ ВО «ЮУрГГПУ»,Челябинская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Южно-Уральский государственный гуманитарно-педагогический университет»,https://www.cspu.ru/,"https://www.cspu.ru/sveden/objects/
https://www.cspu.ru/sveden/files/RPD_-_Informatika(9).pdf
https://www.cspu.ru/sveden/files/RPD_-_Pedagogicheskie_programmnye_sredstva(1).pdf
https://www.cspu.ru/sveden/files/RPD_-_Svobodnoe_programmnoe_obespechenie.pdf
https://www.cspu.ru/sveden/files/Programmno-apparatnoe_obespechenie_informacionnoy_bezopasnosti(1).pdf
"
684,ФГБОУ ВО ЮУГМУ Минздрава России,Челябинская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Южно-Уральский государственный медицинский университет» Министерства здравоохранения Российской Федерации,https://susmu.su/,"https://susmu.su/abitur/sentr-dovuzovskoy-podgotovki/o-tsentre/perechen-prog-dop-obr-dlya-detey-i-vzroslykh.php
https://susmu.su/medicine/idpo/info-dlya-obuch-i-med-org/uchebnye-plany/
https://susmu.su/abitur/sentr-dovuzovskoy-podgotovki/o-tsentre/
https://susmu.su/kafedri/nervnykh-bolezney/dpo/perechen-realizuemykh-dopolnitelnykh-professionalnykh-programm.php
https://susmu.su/education/college/fayly-kolledzha/Информационные технологии в профессиональной деятельности ФТ.pdf
"
685,ФГБОУ ВО ЯГМУ Минздрава России,Ярославская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Ярославский государственный медицинский университет» Министерства здравоохранения Российской Федерации,https://ysmu.ru/,"https://ysmu.ru/files-ysmu/obrazovanie/ordinatoram/normativ-doc/polozhenie_ob_organizacii_provedeniya_praktiki_obuchayushchihsya_po_programmam_ordinatury_2020.pdf
https://ysmu.ru/files-ysmu/obrazovanie/licenzir-programm/spec-med-kiber/fos-rab-prog-proizv-prakt/vvedenie-v-specialnost/rp_mkib_2023_pp1_vedenie_v_specialnost.pdf
https://lib.ysmu.ru/rabochie-programmy/
https://ysmu.ru/files-ysmu/obrazovanie/licenzir-programm/spec-med-kiber/fos-rab-prog/algoritmy-programirovaniya-i-struktura-dannyh/rp_algoritmy_programirovaniya_i_struktura_dannyh.pdf
https://ysmu.ru/files-ysmu/obrazovanie/licenzir-programm/spec-med-kiber/fos-rab-prog-proizv-prakt/vvedenie-v-specialnost/fos_mkib_2023_pp1_vedenie_v_specialnost.pdf
"
686,"Ярославский государственный педагогический университет им. К.Д. Ушинского, ФГБОУ ВО «Ярославский государственный педагогический университет им. К.Д. Ушинского», ЯГПУ им. К.Д. Ушинского",Ярославская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Ярославский государственный педагогический университет им. К.Д. Ушинского»,https://yspu.org/,"https://yspu.org/Факультет_социального_управления._Материально-техническое_обеспечение_и_оснащенность_образовательного_процесса
https://yspu.org/Информатика
https://yspu.org/Информатика_и_информационные_технологии_в_образовании
https://moodle.yspu.org/course/view.php?id=511
https://moodle.yspu.org/course/view.php?id=685
"
687,Ярославский государственный театральный институт имени Фирса Шишигина,Ярославская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Ярославский государственный театральный институт имени Фирса Шишигина»,https://www.theatrins-yar.ru/,"https://www.theatrins-yar.ru/sveden/objects/
https://www.theatrins-yar.ru/upload/spravki_MTO/Materialnoe_obespechenie__Kuklyi.pdf
https://www.theatrins-yar.ru/Abitur/
https://www.theatrins-yar.ru/upload/spravki_MTO/Materialnoe_obespechenie__Drama.pdf
https://www.theatrins-yar.ru/about/DPO/Pedobrazovanie/
"
688,"ФГБОУ ВО ""ЯГТУ"", ЯГТУ, Ярославский государственный технический университет",Ярославская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Ярославский государственный технический университет»,https://www.ystu.ru/,"https://www.ystu.ru/admissions/programms/students/programmnaya-inzheneriya/
https://www.ystu.ru/admissions/programms/bakalavriat/informatsionnye-sistemy-i-tekhnologii-/
https://www.ystu.ru/university/pordrazdelenia/kaf /kafedra-informatsionnye-sistemy-i-tekhnologii/
https://www.ystu.ru/sveden/employees/pps/27/
https://www.ystu.ru/files/New Folder/ПРАВКА. Для Интернета.pdf
"
689,"ФГБОУ ВО «Ярославский государственный университет им. П.Г. Демидова», Ярославский государственный университет им. П.Г. Демидова, Ярославский госуниверситет им. П.Г. Демидова, ЯрГУ им. П.Г. Демидова, ЯрГУ",Ярославская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Ярославский государственный университет им. П.Г. Демидова»,https://www.uniyar.ac.ru/,"https://www.uniyar.ac.ru/upload/iblock/fe3/Verifikatsiya-programmnogo-obespecheniya_2023.pdf
https://www.uniyar.ac.ru/upload/iblock/0e4/Programmnaya-inzheneriya_2023.pdf
https://www.uniyar.ac.ru/upload/iblock/a7b/Otsenka-kachestva-programmnogo-obespecheniya_2023.pdf
https://www.uniyar.ac.ru/upload/iblock/498/Osnovy-testirovaniya-programmnogo-obespecheniya_2023.pdf
https://www.uniyar.ac.ru/upload/iblock/d83/Kompyuternye-seti-_2023.pdf
"
690,Университет Вернадского; РГУНХ Минсельхоза России,Московская область,федеральное государственное бюджетное образовательное учреждение высшего образования Министерства сельского хозяйства Российской Федерации «Российский государственный университет народного хозяйства имени В.И.Вернадского»,https://rgunh.ru/,"https://rgunh.ru/vikon/sveden/files/B1.0.30.03_Vvedenie_v_programmnuyu_ingheneriyu.pdf
https://rgunh.ru/vikon/sveden/files/B1.O.05_Informatika(2).pdf
https://rgunh.ru/vikon/sveden/files/B1.V.01.05_Avtomatizirovannie_sistemy_proekt.pdf
https://rgunh.ru/vikon/sveden/files/B1.O.05_Informatika(1).pdf
https://rgunh.ru/vikon/sveden/files/OP.10-RP_Informacionnye_texnologii_v_prof_deyatelynosti.pdf
"
691,"ФГБОУ ИВО «Российский государственный университет социальных технологий», ФГБОУ ИВО «РГУ СОЦТЕХ», РГУ СОЦТЕХ",г. Москва,федеральное государственное бюджетное образовательное учреждение инклюзивного высшего образования «Российский государственный университет социальных технологий»,https://mggeu.ru/,"https://mggeu.ru/for-applicants/obrazovatelnye-programmy/
https://mggeu.ru/sveden/education/info-po-obrazovatelnym-programmam/
https://mggeu.ru/faculties/faculty-of-applied-mathematics-and-informatics/ftstikb-osnovnye-napravleniya-i-profili-podgotovki/
https://kfilial.mggeu.ru/wp-content/uploads/2021/01/2020-Metod-rekomen-po-napisaniyu-kursovyh-rabot-03.01.pdf
https://vfilial.mggeu.ru/wp-content/uploads/2021/01/mr-kp-mdk-02.01-2019.pdf
"
692,"НИЦ ""Курчатовский институт"" - ГосНИИгенетика",г. Москва,федеральное государственное бюджетное учреждение «Государственный научно-исследовательский институт генетики и селекции промышленных микроорганизмов Национального исследовательского центра «Курчатовский институт»,http://www.genetika.ru/,"http://www.genetika.ru/vkpm/
http://www.genetika.ru/journal/authors/
http://www.genetika.ru/aaa Ucheniy Sovet/2014/Proshkin/2014_01_Proshkin_fulltext.pdf
http://www.genetika.ru/journal2/Conference-2018/GosNIIgenetika-50_Programma.pdf
http://www.genetika.ru/Programma unu 01-10-15.doc
"
693,Уфимский юридический институт МВД России; ФГКОУ ВО УЮИ МВД России; Уфимский ЮИ МВД России,Республика Башкортостан,федеральное государственное казенное  образовательное учреждение высшего образования «Уфимский юридический институт Министерства внутренних дел Российской Федерации»,https://уюи.мвд.рф/,
694,Тихоокеанское высшее военно-морское училище или ТОВВМУ,Приморский край,федеральное государственное казенное военное образовательное учреждение высшего образования «Тихоокеанское высшее военно-морское училище имени С.О.Макарова» Министерства обороны Российской Федерации (г. Владивосток),https://tovvmu.mil.ru/,"https://tovvmu.mil.ru/Nauka/A
https://tovvmu.mil.ru/Postupayuschim/Pravila-priema-2022/Programmy-vstupitelnyh-ispytanij
https://tovvmu.mil.ru/Postupayuschim/Pravila-priema-2022
https://tovvmu.mil.ru/Obuchayuschimsya/Dostup-k-informacionnym-sistemam
https://tovvmu.mil.ru/Obrazovanie/Obrazovatelnye-programmy
"
695,Общевойсковая академия или  ОВА,г. Москва,федеральное государственное казенное военное образовательное учреждение высшего образования  «Военный учебно-научный центр Сухопутных войск «Общевойсковая ордена Жукова академия Вооруженных Сил Российской Федерации»,https://ova.mil.ru/,"https://ova.mil.ru/
https://ova.mil.ru/folder/267008
https://ova.mil.ru/Obrazovanie/Programs
https://ova.mil.ru/folder/255281
https://ova.mil.ru/Nauka
"
696,"Казанское высшее танковое командное училище, КВТКУ",Республика Татарстан (Татарстан),"федеральное государственное казенное военное образовательное учреждение высшего образования ""Казанское высшее танковое командное ордена Жукова Краснознаменное училище"" Министерства обороны Российской Федерации",https://kvtkku.mil.ru/,"https://kvtkku.mil.ru/Ob_uchilishe/Uchebno-materialnaya_baza/Baza-i-sredstva-informacionnogo-obespech
https://kvtkku.mil.ru/Ob_uchilishe/Uchebno-materialnaya_baza
https://kvtkku.mil.ru/Pravila_postupleniya/Pravila
https://kvtkku.mil.ru/Pravila_postupleniya/Pravila/Primernye-programmy-sdachi-vstupitelnyh-
https://kvtkku.mil.ru/Pravila_postupleniya/Pravila/Perechen-specialnostej-po-kotorym-obyavl
"
697,Московское высшее общевойсковое командное училище или МВОКУ,г. Москва,"федеральное государственное казенное военное образовательное учреждение высшего образования ""Московское высшее общевойсковое командное орденов Жукова, Ленина и Октябрьской Революции Краснознаменное училище"" Министерства обороны Российской Федерации",https://mvoku.mil.ru/,"https://mvoku.mil.ru/Obuch/Info-sistema
https://mvoku.mil.ru/About/Umb/
https://mvoku.mil.ru/Edu
https://mvoku.mil.ru/
https://mvoku.mil.ru/Obuch
"
698,Академия ФСО России,Орловская область,федеральное государственное казенное военное образовательное учреждение высшего образования «Академия Федеральной службы охраны Российской Федерации»,https://academ.msk.rsnet.ru/,"http://academ.msk.rsnet.ru:8888/olimp/files/olimp-rules.pdf
http://academ.msk.rsnet.ru:8888/olimp/files/olimp-math.pdf
http://academ.msk.rsnet.ru:8888/olimp/files/rmat2024.pdf
http://academ.msk.rsnet.ru:8888/olimp/files/pmat2022.pdf
http://academ.msk.rsnet.ru:8888/olimp/files/robsh2024.pdf
"
699,ФГКВОУ ВО «ВАГШ ВС РФ»,г. Москва,федеральное государственное казенное военное образовательное учреждение высшего образования «Военная академия Генерального штаба Вооруженных Сил Российской Федерации»,https://vagsh.mil.ru/,"https://vagsh.mil.ru/O_VUZe/Uchebno-materialnaya_baza
https://vagsh.mil.ru/
https://vagsh.mil.ru/Struktura-akademii/Kafedra-informacionnoj-bezopasnosti
https://vagsh.mil.ru/edumap
https://vagsh.mil.ru/Struktura-akademii/Fakultet-perepodgotovki-i-povysheniya-kv
"
701,Военная академия РВСН имени Петра Великого  или ВА РВСН,г. Москва,федеральное государственное казенное военное образовательное учреждение высшего образования «Военная академия Ракетных войск стратегического назначения имени Петра Великого» Министерства обороны Российской Федерации,https://varvsn.mil.ru/,"https://varvsn.mil.ru/Obrazovanie/Obrazovatelnye_programmy
https://varvsn.mil.ru/more/Novosti/item/561712/
https://varvsn.mil.ru/Obuchayuschimsya
https://varvsn.mil.ru/Postupayuschim/kursantam/Pravila-postupleniya/Poryadok-opredeleniya-kategorii-professi
https://varvsn.mil.ru/Postupayuschim/kursantam/Pravila-postupleniya/Perechen-specialnostej-podgotovki?print=1
"
702,"Военная академия воздушно-космической обороны, ВА ВКО",Тверская область,федеральное государственное казенное военное образовательное учреждение высшего образования «Военная академия воздушно-космической обороны имени Маршала Советского Союза Г.К. Жукова» Министерства обороны Российской Федерации,https://vavko.mil.ru/,"https://vavko.mil.ru/O_vuze/Materialnaya-baza
https://vavko.mil.ru/Obr-deyat
https://vavko.mil.ru/Nauka/Adyunktura
https://vavko.mil.ru/Postupayuschim/Pravila-postupleniya-v-akademiyu-slushat
https://vavko.mil.ru/O_vuze/Struktura/Fakultety/Fakultet-radioelektronnyh-sredstv-i-sist
"
703,"Военная академия войсковой противовоздушной обороны Вооруженных Сил Российской Федерации имени Маршала Советского Союза А.М. Василевского, Военная академия войсковой противовоздушной обороны или ВА ВПВО ВС РФ",Смоленская область,федеральное государственное казенное военное образовательное учреждение высшего образования «Военная академия войсковой противовоздушной обороны Вооруженных Сил Российской Федерации имени Маршала Советского Союза А.М.Василевского» Министерства обороны Российской Федерации,https://vavpvo.mil.ru/,"https://vavpvo.mil.ru/Nauka/Napravleniya
https://vavpvo.mil.ru/Postupayuschim/Pravila/XI.-Metodicheskie-rekomendacii-po-proved
https://vavpvo.mil.ru/Nauka/Napravleniya/item/230689?print=1
https://vavpvo.mil.ru/O_vuze/UMB/Inform
https://vavpvo.mil.ru/Postupayuschim/Pravila
"
704,Военная академия материально-технического обеспечения или ВА МТО,г. Санкт-Петербург,федеральное государственное казенное военное образовательное учреждение высшего образования «Военная академия материально-технического обеспечения имени генерала армии А.В.Хрулева» Министерства обороны Российской Федерации,https://vamto.mil.ru/,"https://vamto.mil.ru/
https://penza.vamto.mil.ru/Ob_uchrezhdenii/Kafedry/Kafedra-avtomatizirovannyh-sistem-upravl
https://vamto.mil.ru/Nauka/Adyunktura
https://vamto.mil.ru/Postupayuschim
https://viit.vamto.mil.ru/
"
705,Военная академия РХБ защиты; ВА РХБЗ,Костромская область,"федеральное государственное казенное военное образовательное учреждение высшего образования «Военная академия радиационной, химической и биологической защиты имени Маршала Советского Союза С.К. Тимошенко (г. Кострома)» Министерства обороны Российской Федерации",https://varhbz.mil.ru/,"https://varhbz.mil.ru/Postupayuschim/Kursantami/Perechen-specialnostej-podgotovki
https://varhbz.mil.ru/
https://varhbz.mil.ru/Obrazovanie/Obrazovatelnye-programmy
https://varhbz.mil.ru/Nauka/Perechen
https://varhbz.mil.ru/Postupayuschim/Slushatelyami/Obshhie-polozheniya
"
706,Военная академия связи,г. Санкт-Петербург,федеральное государственное казенное военное образовательное учреждение высшего образования «Военная орденов Жукова и Ленина Краснознаменная академия связи имени Маршала Советского Союза С.М. Буденного» Министерства обороны Российской Федерации,https://vas.mil.ru/,"https://vas.mil.ru/Usloviya-obucheniya/Obrazovatelnye-resursy
https://vas.mil.ru/Postupayuschim/Postupayushhim-slushatelyami
https://vas.mil.ru/Postupayuschim/Postupayushhim-kursantami/Perechen-specialnostej
https://vas.mil.ru/Obrazovanie/Specialitet
https://vas.mil.ru/upload/site39/document_file/ryLvToUE4B.pdf
"
707,Военный институт физической культуры,г. Санкт-Петербург,федеральное государственное казенное военное образовательное учреждение высшего образования «Военный институт физической культуры» Министерства обороны Российской Федерации,https://vifk.mil.ru/,"https://vifk.mil.ru/upload/site49/document_file/Polozhenie_ob_EIOS_VIFK.pdf
https://vifk.mil.ru/
https://vifk.mil.ru/edumap
https://vifk.mil.ru/upload/site49/document_file/Polozhenie_o_Metodicheskoy_deyatelnosti.pdf
https://vifk.mil.ru/Postupayuschim/Postuplenie
"
708,Военный университет радиоэлектроники,Вологодская область,федеральное государственное казенное военное образовательное учреждение высшего образования «Военный ордена Жукова университет радиоэлектроники» Министерства обороны Российской Федерации,https://vure.mil.ru/,"https://vure.mil.ru/Obrazovanie/Obrazovatelnye-programmy?print=1
https://vure.mil.ru/About/UMB/index.htm
https://vure.mil.ru/Obrazovanie/Obrazovatelnye-programmy
https://vure.mil.ru/Obrazovanie/Fakultet-informacionno-telekommunikacion
https://vure.mil.ru/?r=14875051
"
709,ФГКУ «Военный университет»,г. Москва,федеральное государственное казенное военное образовательное учреждение высшего образования «Военный университет» Министерства обороны Российской Федерации,https://vumo.mil.ru/,"https://vumo.mil.ru/Postupayuschim/Pravila-postupleniya-slushatelyami-v-202/Programma-Taktika-RVSN
https://vumo.mil.ru/Postupayuschim/Kandidatam-iz-chisla-oficerov/Programma-po-discipline-Osnovy-voenno-po
https://vumo.mil.ru/Postupayuschim/Kandidatam-iz-chisla-oficerov/programma-po-discipline-Taktika-/Voenno-Morskoj-Flot
https://vumo.mil.ru/Postupayuschim/Pravila-postupleniya-slushatelyami-v-202/Programma-Taktika-VKS
https://vumo.mil.ru/Postupayuschim/Pravila-postupleniya-slushatelyami-v-202/Programma-po-discipline-Organizaciya-fin
"
710,"ВУНЦ ВМФ «Военно-морская академия», ФГКВОУВО ВУНЦ ВМФ «ВМА», Военный учебно-научный центр Военно-Морского Флота «Военно-морская академия», Военно-морская академия",г. Санкт-Петербург,федеральное государственное казенное военное образовательное учреждение высшего образования «Военный учебно-научный центр Военно-Морского Флота «Военно-морская академия имени Адмирала Флота Советского Союза Н.Г.Кузнецова»,https://vma.mil.ru/,"https://vma.mil.ru/Obrazovanie/Obrazovatelnye-programmy
https://vma.mil.ru/
https://vma.mil.ru/Obrazovanie/Elektronnye-obrazovatelnye-resursy
https://vma.mil.ru/Postupayuschim/specialnosti-vysshego-obrazovaniya/Pravila-priema
https://vma.mil.ru/O_VUZe/Dostup-k-informacionnym-resursam
"
711,ВУНЦ ВВС «ВВА»,Воронежская область,федеральное государственное казенное военное образовательное учреждение высшего образования «Военный учебно-научный центр Военно-воздушных сил «Военно-воздушная академия имени профессора Н.Е. Жуковского и Ю.А. Гагарина» (г. Воронеж) Министерства обороны Российской Федерации,https://vva.mil.ru/,"https://vva.mil.ru/Obrazovanie/Obrazovatelnye-programmy/item/3090?print=1
https://vva.mil.ru/Postupayuschim/Abiturientam/Pravila
https://syzran.vva.mil.ru/upload/site29/document_file/Polozhenie_Ob_organizacii_i_osuschestvlenii_obrazovatelnoy_deyatelnosti.pdf
https://vva.mil.ru/Obrazovanie/Obrazovatelnye-programmy
https://vva.mil.ru/folder/233029
"
712,"Дальневосточное высшее общевойсковое командное училище, ДВОКУ",Амурская область,федеральное государственное казенное военное образовательное учреждение высшего образования «Дальневосточное высшее общевойсковое командное ордена Жукова училище имени Маршала Советского Союза К.К.Рокоссовского» Министерства обороны Российской Федерации,https://dvoku.mil.ru/,"https://dvoku.mil.ru/Obrazovanie/Obrazovatelnye-programmy
https://dvoku.mil.ru/Postupayuschim/Formy-i-programmy-vstupitelnyh-ispytanij
https://dvoku.mil.ru/Postupayuschim/Pravila/Programmy-obrazovaniya-
https://dvoku.mil.ru/Postupayuschim/Pravila
https://dvoku.mil.ru/Postupayuschim
"
713,Краснодарское высшее военное авиационное училище летчиков,Краснодарский край,федеральное государственное казенное военное образовательное учреждение высшего образования «Краснодарское высшее военное авиационное училище летчиков имени Героя Советского Союза А.К.Серова» Министерства обороны Российской Федерации,https://kvvaul.mil.ru/,"https://kvvaul.mil.ru/Obuchayuschimsya/Usloviya-obucheniya
https://kvvaul.mil.ru/upload/site26/document_file/3SQrSNQqPf.pdf
https://kvvaul.mil.ru/Obuchayuschimsya
https://kvvaul.mil.ru/Nauka/shkoly
https://kvvaul.mil.ru/Postupayuschim/Pravila-priema-v-2023/Obshhie-polozheniya
"
714,Краснодарское высшее военное училище,Краснодарский край,федеральное государственное казенное военное образовательное учреждение высшего образования «Краснодарское высшее военное орденов Жукова и Октябрьской Революции Краснознаменное училище имени генерала армии С.М.Штеменко» Министерства обороны Российской Федерации,https://kvvu.mil.ru/,"https://kvvu.mil.ru/upload/site41/document_file/jZXIRwR41y.pdf
https://kvvu.mil.ru/Obrazovanie/Obrazovatelnye-programmy
https://kvvu.mil.ru/Postupayuschim/Pravila-postupleniya-po-programmam-sredn
https://kvvu.mil.ru/Postupayuschim/Pravila_postupleniya/Perechen-specialnostej-napravlenij-podgo
https://kvvu.mil.ru/Ob_uchrezhdenii/Uchebno-materialnaya_baza
"
