Unnamed: 0,ShortName,RegionName,FullName,WebSite,PathToSoft
583,"ФГБОУ ВО «СПбГАСУ», СПбГАСУ, Санкт-Петербургский государственный архитектурно-строительный университет",г. Санкт-Петербург,федеральное государственное бюджетное образовательное учреждение высшего образования «Санкт-Петербургский государственный архитектурно-строительный университет»,https://www.spbgasu.ru/,https://www.spbgasu.ru/applicants/areas-of-training/prikladnaya-informatika/
584,СПбГИКиТ,г. Санкт-Петербург,федеральное государственное бюджетное образовательное учреждение высшего образования «Санкт-Петербургский государственный институт кино и телевидения»,https://www.gikit.ru/,https://www.gikit.ru/page/14192
585,Санкт-Петербургский государственный институт культуры,г. Санкт-Петербург,федеральное государственное бюджетное образовательное учреждение высшего образования «Санкт-Петербургский государственный институт культуры»,https://www.spbgik.ru/,https://www.spbgik.ru/upload/iblock/6f5/57h04djqu6aid8afj8l4j4ai12q1f5ua/met1.pdf
586,"ФГБОУ ВО «СПбГЛТУ им. С.М. Кирова», СПбГЛТУ, Санкт-Петербургский государственный лесотехнический университет имени С.М. Кирова",г. Санкт-Петербург,федеральное государственное бюджетное образовательное учреждение высшего образования «Санкт-Петербургский государственный лесотехнический университет имени С.М. Кирова»,https://spbftu.ru/,https://spbftu.ru/uploads/postuplenie/raspisanie_vstupitelnyh_ispytanij/09_04_02_Programma_vstupitelnykh_ispytaniy_2023-ekz_compressed.pdf
587,"СПбГМТУ, ФГБОУ ВО «Санкт-Петербургский государственный морской технический университет», Санкт-Петербургский государственный морской технический университет",г. Санкт-Петербург,федеральное государственное бюджетное образовательное учреждение высшего образования «Санкт-Петербургский государственный морской технический университет»,https://www.smtu.ru/,https://www.smtu.ru/ru/viewunit/2515/
588,"Санкт-Петербургский государственный технологический институт (технический университет), СПбГТИ(ТУ)",г. Санкт-Петербург,федеральное государственное бюджетное образовательное учреждение высшего образования «Санкт-Петербургский государственный технологический институт (технический университет)»,https://technolog.edu.ru/,https://technolog.edu.ru/sveden/files/15.03.02_2016_ZFO_RPD_Prikladnye_kompyyuternye_programmy.pdf
589,"ФГБОУ ВО «Санкт-Петербургский государственный университет ветеринарной медицины»,  ФГБОУ ВО СПбГУВМ",г. Санкт-Петербург,федеральное государственное бюджетное образовательное учреждение высшего образования «Санкт-Петербургский государственный университет ветеринарной медицины»,https://spbguvm.ru/,https://spbguvm.ru/sveden/objects/
590,СПбГУТ,г. Санкт-Петербург,федеральное государственное бюджетное образовательное учреждение высшего образования «Санкт-Петербургский государственный университет телекоммуникаций им. проф. М.А. Бонч-Бруевича»,http://www.sut.ru/,https://www.sut.ru/subconto/rpd/101/2893/2021/9176_3224.pdf
591,"Санкт-Петербургский государственный университет, Санкт-Петербургский университет или СПбГУ",г. Санкт-Петербург,федеральное государственное бюджетное образовательное учреждение высшего образования «Санкт-Петербургский государственный университет»,https://spbu.ru/,https://spbu.ru/postupayushchim/programms/bakalavriat/programmnaya-inzheneriya
592,ФГБОУ ВО СПХФУ Минздрава России,г. Санкт-Петербург,федеральное государственное бюджетное образовательное учреждение высшего образования «Санкт-Петербургский государственный химико-фармацевтический университет» Министерства здравоохранения Российской Федерации,https://spcpu.ru/,http://doc.spcpu.ru/sveden/files/OXOP_04.03.01_SIAOS_2023.pdf
593,"СПбГЭУ, ФГБОУ ВО «СПбГЭУ»",г. Санкт-Петербург,федеральное государственное бюджетное образовательное учреждение высшего образования «Санкт-Петербургский государственный экономический университет»,https://unecon.ru/,https://unecon.ru/fakultety/fakultet-biznesa-tamozhennogo-dela-i-ekonomicheskoj-bezopasnosti/educ-list/
594,"Санкт-Петербургский университет ГПС МЧС России; ФГБОУ ВО «Санкт-Петербургский университет ГПС МЧС России»; Санкт-Петербургский университет Государственной противопожарной службы Министерства Российской Федерации по делам гражданской обороны, чрезвычайным ситуациям и ликвидации последствий стихийных бедствий; СПБ УГПС МЧС России",г. Санкт-Петербург,"федеральное государственное бюджетное образовательное учреждение высшего образования «Санкт-Петербургский университет Государственной противопожарной службы Министерства Российской Федерации по делам гражданской обороны, чрезвычайным ситуациям и ликвидации последствий стихийных бедствий имени Героя Российской Федерации генерала армии Е.Н. Зиничева»",https://igps.ru/,https://journals.igps.ru/ru/nauka/article/81768/view
595,Саратовская государственная консерватория имени Л.В. Собинова,Саратовская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Саратовская государственная консерватория имени Л.В. Собинова»,https://sarcons.ru/,https://sarcons.ru/image/annotacii/spec/2019/1 Анн Ф Сп 2019.pdf
596,ФГБОУ ВО «СГЮА»,Саратовская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Саратовская государственная юридическая академия»,http://сгюа.рф/,
597,ФГБОУ ВО Саратовский ГМУ им. В.И. Разумовского Минздрава России,Саратовская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Саратовский государственный медицинский университет имени В.И. Разумовского» Министерства здравоохранения Российской Федерации,http://sgmu.ru/,https://sgmu.ru/sveden/education/tables/oop/baka/34.03.01.o/metod/RPD_Vosprabot_sd_o.pdf
598,СГТУ имени Гагарина Ю.А.; Саратовский университет,Саратовская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Саратовский государственный технический университет имени Гагарина Ю.А.»,https://www.sstu.ru/,https://www.sstu.ru/sveden/document/programms/
599,ФГБОУ ВО Вавиловский университет,Саратовская область,"федеральное государственное бюджетное образовательное учреждение высшего образования «Саратовский государственный университет генетики, биотехнологии и инженерии имени Н.И. Вавилова»",https://www.vavilovsar.ru/,https://www.vavilovsar.ru/sveden/files/B1.B.14(18).pdf
600,"Саратовский университет, СГУ, ФГБОУ ВО «СГУ имени Н.Г. Чернышевского»",Саратовская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Саратовский национальный исследовательский государственный университет имени Н.Г. Чернышевского»,https://www.sgu.ru/,https://www.sgu.ru/structure/computersciences/courses/bachelor-informatika-i-kompyuternye-nauki/standartizaciya-programmnogo-obespecheniya
601,"СахГУ, ФГБОУ ВО «СахГУ», ФГБОУ ВО «Сахалинский государственный университет», Сахалинский государственный университет",Сахалинская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Сахалинский государственный университет»,http://sakhgu.ru/,http://sakhgu.ru/wp-content/uploads/sveden/education/09.02.03-212/ОФО/2020/Метод/ПТК_МУСР_09.02.03-ПКС_ПМ01.pdf
602,ФГБОУ ВО СГМУ (г. Архангельск) Минздрава России,Архангельская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Северный государственный медицинский университет» Министерства здравоохранения Российской Федерации,https://www.nsmu.ru/,https://www.nsmu.ru/student/faculty/faculty/soc/ochnaya-forma-obucheniya/rabochie-programmy/Педагогическая практика.pdf
603,"ФГБОУ ВО «СВГУ», Северо-Восточный государственный университет, СВГУ",Магаданская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Северо-Восточный государственный университет»,http://www.svgu.ru/,https://www.svgu.ru/public/documents/permanent/147. СВГУ - Положение об отделе по внеучебной деятельности.pdf
604,ФГБОУ ВО СЗГМУ им. И.И. Мечникова Минздрава России,г. Санкт-Петербург,федеральное государственное бюджетное образовательное учреждение высшего образования «Северо-Западный государственный медицинский университет имени И.И. Мечникова» Министерства здравоохранения Российской Федерации,https://szgmu.ru/,https://szgmu.ru/sveden/files/005701.pdf
605,"ФГБОУ ВО ""СевКавГА"", Северо-Кавказская государственная академия, СКГА",Карачаево-Черкесская Республика,федеральное государственное бюджетное образовательное учреждение высшего образования «Северо-Кавказская государственная академия»,https://ncsa.ru/,https://ncsa.ru/upload/iblock/b28/eb3mjpxtkou7nihmjymkxlenl01xqjrm.pdf
606,ФГБОУ ВО «СКГМИ (ГТУ)»,Республика Северная Осетия - Алания,федеральное государственное бюджетное образовательное учреждение высшего образования «Северо-Кавказский горно-металлургический институт (государственный технологический университет)»,https://www.skgmi-gtu.ru/,https://www.skgmi-gtu.ru/Portals/0/Education/2020/bak/09.03.03/RP/RP_PIVEIS_09.03.03_2020.pdf
607,Северо-Кавказский государственный институт искусств,Кабардино-Балкарская Республика,федеральное государственное бюджетное образовательное учреждение высшего образования «Северо-Кавказский государственный институт искусств»,https://skgii.ru/,https://skgii.ru/filedownload.php?file=1952
608,ФГБОУ ВО СОГМА Минздрава России,Республика Северная Осетия - Алания,федеральное государственное бюджетное образовательное учреждение высшего образования «Северо-Осетинская государственная медицинская академия» Министерства здравоохранения Российской Федерации,https://sogma.ru/,https://sogma.ru/?page[common]=download&path=0&filename=39edd2f189daef0d4572dcf3ac1f8446&cleanname=Nauchno_dejateljnost (pdf.io)&ext=pdf
609,СОГУ,Республика Северная Осетия - Алания,федеральное государственное бюджетное образовательное учреждение высшего образования «Северо-Осетинский государственный университет имени Коста Левановича Хетагурова»,https://www.nosu.ru/,https://www.nosu.ru/wp-content/uploads/2018/05/reestr-po-sogu-3.pdf
610,ФГБОУ ВО Сибирская пожарно-спасательная академия ГПС МЧС России,Красноярский край,"федеральное государственное бюджетное образовательное учреждение высшего образования «Сибирская пожарно-спасательная академия» Государственной противопожарной службы Министерства Российской Федерации по делам гражданской обороны, чрезвычайным ситуациям и ликвидации последствий стихийных бедствий»",https://sibpsa.ru/,https://sibpsa.ru/in_ntc/
611,ФГБОУ ВО «СибАДИ»,Омская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Сибирский государственный автомобильно-дорожный университет (СибАДИ)»,http://sibadi.org/,https://sibadi.org/resources/tsifrovye-tekhnologii-i-programmnoe-obespechenie/
612,"ФГБОУ ВО «СибГИУ», ФГБОУ ВО «Сибирский государственный индустриальный университет», СибГИУ, Сибирский государственный индустриальный университет",Кемеровская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Сибирский государственный индустриальный университет»,https://www.sibsiu.ru/,https://www.sibsiu.ru/studentu/novosti-i-meropriyatiya/?ELEMENT_ID=19687
613,Сибирский государственный институт искусств имени Дмитрия Хворостовского,Красноярский край,федеральное государственное бюджетное образовательное учреждение высшего образования «Сибирский государственный институт искусств имени Дмитрия Хворостовского»,https://kgii.ru/,https://kgii.ru/eios
614,ФГБОУ ВО СибГМУ Минздрава России,Томская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Сибирский государственный медицинский университет» Министерства здравоохранения Российской Федерации,https://ssmu.ru/,https://bulletin.ssmu.ru/jour/article/view/2566
615,"ФГБОУ ВО «Сибирский государственный университет геосистем и технологий», Сибирский государственный университет геосистем и технологий, СГУГИТ, ФГБОУ ВО «СГУГИТ»",Новосибирская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Сибирский государственный университет геосистем и технологий»,https://sgugit.ru/,https://sgugit.ru/
616,"Сибирский университет науки и технологий, Сибирский государственный университет, ФГБОУ ВО «Сибирский государственный университет науки и технологий имени академика М.Ф. Решетнева», СибГУ им. М.Ф. Решетнева",Красноярский край,федеральное государственное бюджетное образовательное учреждение высшего образования «Сибирский государственный университет науки и технологий имени академика М.Ф. Решетнева»,https://www.sibsau.ru/,https://www.sibsau.ru/page/digital
617,"ФГБОУ ВО «Сибирский государственный университет путей сообщения», ФГБОУ ВО СГУПС, СГУПС",Новосибирская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Сибирский государственный университет путей сообщения»,http://www.stu.ru/,https://www.stu.ru/info/index.php?page=1829
618,СибГУТИ,Новосибирская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Сибирский государственный университет телекоммуникаций и информатики»,https://sibsutis.ru/,https://csc.sibsutis.ru/sites/csc.sibsutis.ru/files/courses/spo/Lecture_1.pdf
619,ФГБОУ ВО Смоленская ГСХА,Смоленская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Смоленская государственная сельскохозяйственная академия»,http://sgsha.ru/,http://sgsha.ru/sgsha/biblioteka/Москалева Н.В.  Основы программирования в 1С 38.03.05_методические рекомендации для самостоятельной работы студентов.pdf
620,ФГБОУ ВО СГМУ Минздрава России,Смоленская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Смоленский государственный медицинский университет» Министерства здравоохранения Российской Федерации,http://smolgmu.ru/,https://dd.smolgmu.ru/course/course-2/
621,СмолГУ,Смоленская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Смоленский государственный университет»,https://smolgu.ru/,https://smolgu.ru/science/Б1.В.05 Технологии разработки программного обеспечения.pdf
622,"ФГБОУ ВО «СГУ», СГУ, Сочинский государственный университет, ФГБОУ ВО «Сочинский государственный университет»",Краснодарский край,федеральное государственное бюджетное образовательное учреждение высшего образования «Сочинский государственный университет»,https://sutr.ru/,https://sutr.ru/vikon/sveden/files/09.02.07_A_Annotacii_RPP_2022.pdf
623,"ФГБОУ ВО Ставропольский ГАУ, ФГБОУ ВО СТГАУ, СТГАУ",Ставропольский край,федеральное государственное бюджетное образовательное учреждение высшего образования «Ставропольский государственный аграрный университет»,https://stgau.ru/,https://stgau.ru/sveden/files/OP.09(10).pdf
624,ФГБОУ ВО «СГУ им. Питирима Сорокина»,Республика Коми,федеральное государственное бюджетное образовательное учреждение высшего образования «Сыктывкарский государственный университет имени Питирима Сорокина»,https://syktsu.ru/,https://syktsu.ru/about/WorldSkills/web/po/
625,ФГБОУ ВО «ТГТУ»,Тамбовская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Тамбовский государственный технический университет»,https://www.tstu.ru/,https://www.tstu.ru/book/elib3/mm/2015/loskutov/pages/2_1_vneshnie_faktory_kachestva.html
626,"ФГБОУ ВО «Тамбовский государственный университет имени Г.Р. Державина», ТГУ им. Г.Р. Державина",Тамбовская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Тамбовский государственный университет имени Г.Р. Державина»,http://www.tsutmb.ru/,http://www.tsutmb.ru/ido/progrmmyi/spetsialistam/dopolnitelnye-professionalnye-programmy-povysheniya-kvalifikatsii/osnovy-raboty-v-programmnom-obespechenii-agisoft-metashape-professional/
627,ФГБОУ ВО Тверская ГСХА,Тверская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Тверская государственная сельскохозяйственная академия»,https://www.tvgsha.ru/,http://www.tvgsha.ru/uslugi/obrazovatelnye-uslugi/osnovnye-programmamy-professionalnogo-obucheniya
628,ФГБОУ ВО Тверской ГМУ Минздрава России,Тверская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Тверской государственный медицинский университет» Министерства здравоохранения Российской Федерации,http://tvgmu.ru/,https://tvgmu.ru/upload/iblock/57e/avx2keq2n055ibbfpwgdfnegfzka0wkn.pdf
629,"ТвГТУ, ФГБОУ ВО ТвГТУ, ФГБОУ ВО «Тверской государственный технический университет»",Тверская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Тверской государственный технический университет»,https://www.tstu.tver.ru/,https://www.tstu.tver.ru/department/ris/
630,"ФГБОУ ВО «Тверской государственный университет», Тверской государственный университет, ТвГУ",Тверская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Тверской государственный университет»,https://tversu.ru/,http://eco.tversu.ru/obr.html
631,Театральный институт имени Бориса Щукина,г. Москва,федеральное государственное бюджетное образовательное учреждение высшего образования «Театральный институт имени Бориса Щукина при Государственном академическом театре имени Евгения Вахтангова»,https://www.htvs.ru/,https://www.htvs.ru/sveden/objects/
632,ФГБОУ ВО ТГМУ Минздрава России,Приморский край,федеральное государственное бюджетное образовательное учреждение высшего образования «Тихоокеанский государственный медицинский университет» Министерства здравоохранения Российской Федерации,https://tgmu.ru/,https://tgmu.ru/sveden/files/Annotaciya_k_RP_po_specialynosti_34.02.01_SD.pdf
633,"Тихоокеанский государственный университет, ФГБОУ ВО «ТОГУ», ТОГУ, ФГБОУ ВО  «Тихоокеанский государственный университет»",Хабаровский край,федеральное государственное бюджетное образовательное учреждение высшего образования «Тихоокеанский государственный университет»,https://pnu.edu.ru/,https://pnu.edu.ru/media/filer_public/b2/9d/b29d7448-86df-48e9-a8ff-968830d014c9/150302____.pdf
634,"ФГБОУ ВО «Тольяттинский государственный университет», Тольяттинский государственный университет, ТГУ",Самарская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Тольяттинский государственный университет»,https://www.tltsu.ru/,https://www.tltsu.ru/storage/Документы/ФГОС 3++ ВО(Бакалавр)/f02d02e5c63fe82c6a9603700d6b8715cd71a48b.pdf
635,"ФГБОУ ВО «Томский государственный архитектурно-строительный  университет», Томский государственный архитектурно-строительный университет, ТГАСУ",Томская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Томский государственный архитектурно-строительный университет»,https://tsuab.ru/,https://tsuab.ru/sveden/files/RPP_21.03.02.01_23_KNOiII(1).pdf
636,"ФГБОУ ВО «Томский государственный педагогический университет», Томский государственный педагогический университет, ТГПУ",Томская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Томский государственный педагогический университет»,https://www.tspu.edu.ru/,https://www.tspu.edu.ru/files/fmf_news/412/412_Б.3.В.26_Современные_модели_обучения.pdf
637,"ТУСУР, ФГБОУ ВО «ТУСУР», ФГБОУ ВО «Томский государственный университет систем управления и радиоэлектроники», Томский государственный университет систем управления и радиоэлектроники",Томская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Томский государственный университет систем управления и радиоэлектроники»,https://tusur.ru/,https://media.fdo.tusur.ru/tdo/Instructions/ПО_инструкция.pdf
638,"Тувинский государственный университет, ТувГУ",Республика Тыва,федеральное государственное бюджетное образовательное учреждение высшего образования «Тувинский государственный университет»,http://tuvsu.ru/,http://inforum.tuvsu.ru/projects/10
639,"ФГБОУ ВО «ТУЛЬСКИЙ ГОСУДАРСТВЕННЫЙ ПЕДАГОГИЧЕСКИЙ УНИВЕРСИТЕТ ИМ. Л.Н. ТОЛСТОГО», ТУЛЬСКИЙ ГОСУДАРСТВЕННЫЙ ПЕДАГОГИЧЕСКИЙ УНИВЕРСИТЕТ ИМ. Л.Н. ТОЛСТОГО, ФГБОУ ВО «ТГПУ ИМ. Л.Н. ТОЛСТОГО», ТГПУ ИМ. Л.Н. ТОЛСТОГО, УНИВЕРСИТЕТ ЛЬВА ТОЛСТОГО, ТОЛСТОВСКИЙ УНИВЕРСИТЕТ, ТУЛЬСКИЙ ПЕДАГОГИЧЕСКИЙ",Тульская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Тульский государственный педагогический университет им. Л.Н. Толстого»,http://tsput.ru/,https://tsput.ru/abitur/programmy-vi-mag.php
640,"Тульский государственный университет, ФГБОУ ВО «Тульский государственный университет», ФГБОУ ВО «ТулГУ», ТулГУ",Тульская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Тульский государственный университет»,https://tulsu.ru/,https://tulsu.ru/docs/fgos/fgoss/accreditation2015
641,Тюменский государственный институт культуры,Тюменская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Тюменский государственный институт культуры»,http://tumgik.ru/,http://www.tumgik.ru/images/files/SPO/TM_upr_18spo.pdf
642,ФГБОУ ВО Тюменский ГМУ Минздрава России,Тюменская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Тюменский государственный медицинский университет» Министерства здравоохранения Российской Федерации,https://www.tyumsmu.ru/,https://www.tyumsmu.ru/education/libraries/e-learning-resources/
643,"ФГБОУ ВО «Тюменский индустриальный университет», ФГБОУ ВО «ТИУ», Тюменский индустриальный университет, ТИУ",Тюменская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Тюменский индустриальный университет»,https://www.tyuiu.ru/,https://www.tyuiu.ru/media/pdf/a6daf8ba-ce99-45ab-bc76-aab272a76c24.pdf
644,"Удмуртский ГАУ, УдГАУ",Удмуртская Республика,федеральное государственное бюджетное образовательное учреждение высшего образования «Удмуртский государственный аграрный университет»,https://udsau.ru/,https://udsau.ru/images/rpd/000000002/0Inzhenernye_prikladnye_programmy_v_teploenergetike.pdf
645,"ФГБОУ ВО «УдГУ», УдГУ, ФГБОУ ВО «Удмуртский государственный университет»",Удмуртская Республика,федеральное государственное бюджетное образовательное учреждение высшего образования «Удмуртский государственный университет»,https://udsu.ru/,https://udsu.ru/chapters/departments/informbezopasnost/perechen-obrazovatelnyh-programm
646,ФГБОУ ВО Ульяновский ГАУ,Ульяновская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Ульяновский государственный аграрный университет имени П.А. Столыпина»,https://ulsau.ru/,https://ulsau.ru/sveden/struct/tsentr-dovuzovskoy-i-professionalnoy-podgotovki.php
647,"Ульяновский государственный педагогический университет имени И.Н. Ульянова, УлГПУ им. И.Н. Ульянова, ФГБОУ ВО «Ульяновский государственный педагогический университет имени И.Н. Ульянова», ФГБОУ ВО «УлГПУ им. И.Н. Ульянова»",Ульяновская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Ульяновский государственный педагогический университет имени И.Н. Ульянова»,https://www.ulspu.ru/,https://www.ulspu.ru/upload/img/iblock/098/obshchaya-kharakteristika-oop.pdf
648,"УлГТУ, Ульяновский государственный технический университет",Ульяновская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Ульяновский государственный технический университет»,https://ulstu.ru/,https://ulstu.ru/sveden/files/opop/01.03.04_OPOP_2022.pdf
649,"Ульяновский государственный университет, УлГУ, ФГБОУ ВО «Ульяновский государственный университет»",Ульяновская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Ульяновский государственный университет»,https://ulsu.ru/,https://www.ulsu.ru/media/files1/20210304/B/ИСТ_МР_СРС_Архитектура_информационных_систем.1.pdf
650,ФГБОУ ВО УИ ГА,Ульяновская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Ульяновский институт гражданской авиации имени Главного маршала авиации Б.П. Бугаева»,https://www.uvauga.ru/,https://www.uvauga.ru/
651,государственный университет «Дубна»,Московская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Университет «Дубна»,https://uni-dubna.ru/,https://files.uni-dubna.ru/api/File/f064fb22-30fc-46f4-a493-08db633a132d
652,Уральская государственная консерватория имени М.П.Мусоргского,Свердловская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Уральская государственная консерватория имени М.П. Мусоргского»,https://www.uralconsv.org/,https://www.uralconsv.org/sve/objects
653,ФГБОУ ВО Уральский ГАУ,Свердловская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Уральский государственный аграрный университет»,https://urgau.ru/,https://urgau.ru/images/op/bak/350303/rpd/B1.O.19_350303.pdf
654,"ФГБОУ ВО «Уральский государственный архитектурно-художественный университет имени Н.С. Алфёрова», Уральский государственный архитектурно-художественный университет имени Н.С. Алфёрова, Уральский государственный архитектурно-художественный университет, УрГАХУ имени Н.С. Алфёрова, УрГАХУ",Свердловская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Уральский государственный архитектурно-художественный университет имени Н.С. Алфёрова»,https://www.usaaa.ru/,https://www.usaaa.ru/sveden/education/obrazovatelnye-programmy
655,ФГБОУ ВО «УГГУ»,Свердловская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Уральский государственный горный университет»,https://www.ursmu.ru/,https://www.ursmu.ru/programma-robototexnika-i-iot
656,ФГБОУ ВО УГМУ Минздрава России,Свердловская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Уральский государственный медицинский университет» Министерства здравоохранения Российской Федерации,https://usma.ru/,https://usma.ru/sveden/files/DK_GIA_2023.pdf
657,"УрГПУ, ФГБОУ ВО «УрГПУ», ФГБОУ ВО «Уральский государственный педагогический университет», Уральский государственный педагогический университет",Свердловская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Уральский государственный педагогический университет»,https://uspu.ru/,http://elar.uspu.ru/bitstream/uspu/17198/2/2022Saenko.pdf
658,"ФГБОУ ВО «Уральский государственный экономический университет», Уральский государственный экономический университет, УрГЭУ",Свердловская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Уральский государственный экономический университет»,https://www.usue.ru/,"https://www.usue.ru/sveden/files/B1.O.16_Vychislitelynye_sistemy,_seti_i_telekommunikacii(16).docx"
659,"УрГЮУ имени В.Ф. Яковлева, ФГБОУ ВО «Уральский государственный юридический университет имени В.Ф. Яковлева», Уральский государственный юридический университет имени В.Ф. Яковлева, ФГБОУ ВО «УрГЮУ имени В.Ф. Яковлева»",Свердловская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Уральский государственный юридический университет имени В.Ф. Яковлева»,https://www.usla.ru/,https://www.usla.ru/sveden/education/eduop
